Código,Dia,Responsável,Localização área,Número,Sem placa,Nome,Gênero,placa antiga,espécie,n arvore,Altura Geral,Altura da 1a ramificação,Observacao,Largura calçada,Ramificacao U,Ramificacao V,Diâmetro copa,PAP5,PAP4,PAP3,PAP2,PAP,PCOLO,Inclinação (sentido),Canteiro Tipo,Canteiro Largura,Canterio comprimento,Canteiro Diâmetro,Canterio Vege Interferente,Canteiro Protetor tutor,Ângulo de inclinação,Est geral ótimo,Est geral bom,Est geral regular,Est geral péssimo,Est geral morta,Equil geral Desequilibrada,Onde desequilibra?,Qual sentido desequilibra?,Risco de queda,Corpo de frutificação,Intensidade,Vandalismo,Ecologia Insetos,Ecologia Ninhos,Ecologia Liquens,Ecologia Epífitas,Ecologia Parasitas,Fenologia Folha,Fenologia Flor,Fenologia Fruto,Local geral,Local relativo,Tipo de pavimento,Proximidade de equipamentos,Aflor de raízes Calçada,Aflor de raízes Canteiro,Aflor de raízes Construção,Aflor de raízes Leito carroçável,Aflor de raízes Passagem,int_leve,int_pesado,Particip na paisagem é Isolada,Particip na paisagem é Homogênea,Tipo de fiação Derivação,Tipo de fiação Primária,Tipo de fiação Secundária,Tipo de fiação Telefônia,Tipo de fiação Outra,Tipo de fiação todas,Colo pavimentado?,Manilha no canteiro?,Planta no canteiro?,Contato Fiação,Contato Posteamento,Contato Iluminação,Contato Sinalização,Contato Muro Construção,Contato Outro,Dano,Exec Reparos de danos,Exec Controle,Exec Substituição,Exec Ampliação de canteiro,Exec Poda,Qualidade da Ação,Recomend Poda corretiva,Recomend Poda condução,Recomend Poda levantamento,Recomend Poda limpeza,Recomend Reparos de danos,Recomend Ampliação de canteiro,Outra recomendação1,Outra recomendação2,Outra recomendação3,Baixa das recomendações,Fotografia Geral1,Fotografia Geral2,Fotografia Detalhe1,Fotografia Detalhe2,Ficha do recadastro,Radicular Interferências1,Radicular Interferências2,Radicular Interferências3,Radicular Diagnóstico1,Radicular Diagnóstico2,Radicular Diagnóstico3,Radicular cupim tipo,Radicular visualização cupim,Radicular cupim Ataque,Radicular cupim Atividade,Rad Cupim Coleta,Radicular sanidade outros,Rad fungo tipo,Rad fungo int ataque,Colo Diagnóstico1,Colo Diagnóstico2,Colo Diagnóstico3,Colo Cupim tipo,Colo Cupim visualização,Colo Cupim Ataque,Colo Cupim Atividade,Colo Cupim Coleta,Colo sanidade outros,Colo fungo tipo,Colo fungo int ataque,Tronco Interferências1,Tronco Interferências2,Tronco Interferências3,Tronco Diagnóstico1,Tronco Diagnóstico2,Tronco Diagnóstico3,Tronco Cupim tipo,Tronco visualização Cupim,Tronco Cupim Ataque,Tronco Cupim Atividade,Tronco Cupim Coleta,Tronco fungo tipo,Tronco fungo int ataque,Tronco sanidade outros,Copa Interferências1,Copa Interferências2,Copa Interferências3,Copa Diagnóstico1,Copa Diagnóstico2,Copa Diagnóstico3,1a Ram Cupim tipo,1a Ram visualização Cupim,1a Ram Cupim Ataque,1a Ram Cupim Atividade,1a Ram Cupim Coleta,1a Ram fungo tipo,1a Ram fungo int ataque,1a Ram sanidade outros,UTMX,UTMY,Latitude,Longitude
5480,2/17/2014,Flávio Henrique Mendes,Zootecnia,,,Tipuana,Tipuana tipu,,,3406,16,0,,,TRUE,FALSE,14,0,0,0,0,"3,24000001","3,339999914",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,,,,,FALSE,3,1,1,1,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,15,1,1,,,,,FALSE,,,,"228946,2531","7486432,744","-22,70764518","-47,63859448"
5481,2/17/2014,Flávio Henrique Mendes,Zootecnia,,,Tipuana,Tipuana tipu,,,3408,"16,5",0,,,TRUE,FALSE,13,0,0,0,0,"3,349999905","3,460000038",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,,,,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,15,1,1,,,,,FALSE,,,,"228943,3043","7486427,568","-22,70769142","-47,63862405"
5482,2/17/2014,Flávio Henrique Mendes,Zootecnia,,,Flamboyant,Delonix regia,,,3409,13,0,,,TRUE,FALSE,14,0,0,0,0,"2,579999924","2,670000076",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26,,,FALSE,,,,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,12,1,1,,,,,FALSE,,,,1,1,1,14,1,1,,,,,FALSE,,,,"228944,3871","7486418,531","-22,70777314","-47,63861509"
5483,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Jequitibá-rosa,Cariniana legalis,,,3214,13,6,,,TRUE,FALSE,9,0,0,0,0,"1,5","1,850000024",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,1953,,1954,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"228980,9128","7486334,717","-22,70853536","-47,63827431"
5484,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Sibipiruna,Caesalpinia pluviosa,,,3279,16,"1,5",,,FALSE,TRUE,14,0,0,0,0,"2,140000105","2,400000095",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,2089,,2090,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,3,1,1,,,,,FALSE,,,,1,1,1,14,15,1,,,,,FALSE,,,,"228894,9988","7486441,473","-22,70755818","-47,6390915"
5485,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Tipuana,Tipuana tipu,,,3287,"13,5",0,,,TRUE,FALSE,13,0,0,0,0,"2,690000057","2,779999971",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,,,,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,15,1,1,,,,,FALSE,,,,"228894,6553","7486428,846","-22,70767208","-47,63909702"
5486,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Tipuana,Tipuana tipu,,,3286,"13,5",0,,,TRUE,FALSE,12,0,0,0,0,"2,690000057","2,779999971",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,,,,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,15,1,1,,,,,FALSE,,,,"228892,575","7486424,067","-22,70771487","-47,63911809"
5487,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Sibipiruna,Caesalpinia pluviosa,,,3285,"12,5",0,,,FALSE,TRUE,12,0,0,0,0,"2,470000029","2,559999943",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,,,,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,3,1,1,,,,,FALSE,,,,1,1,1,15,1,1,,,,,FALSE,,,,"228899,4776","7486441,175","-22,70756159","-47,63904799"
5488,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Não identificado,Não identificado,,,3282,"11,5",2,,,TRUE,FALSE,5,0,0,0,0,"0,6600000262","0,7799999714",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2040,,2041,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"228882,7896","7486401,446","-22,70791743","-47,63921718"
5489,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3318,21,"2,799999952",,,TRUE,FALSE,11,0,0,0,0,"2,019999981","2,539999962",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2374,,2375,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228847,7406","7486336,805","-22,70849513","-47,63956928"
5490,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3316,"22,5",11,,,TRUE,FALSE,10,0,0,0,0,"1,399999976","1,659999967",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2370,,2371,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228856,5142","7486343,577","-22,70843542","-47,63948277"
5491,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3315,23,12,,,TRUE,FALSE,12,0,0,0,0,"2,299999952","2,680000067",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2364,,2365,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228858,4571","7486336,69","-22,70849788","-47,63946506"
5492,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3314,"22,5",12,,,TRUE,FALSE,11,0,0,0,0,"1,720000029","2,24000001",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2358,,2359,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228856,7487","7486335,69","-22,70850664","-47,63948185"
5493,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3308,"14,5",9,,,TRUE,FALSE,9,0,0,0,0,"1,200000048","1,320000052",2,,,,,FALSE,,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Caule e Copa,,Médio,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26,,FALSE,2354,,2355,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,10,5,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228860,0723","7486330,039","-22,70855817","-47,6394505"
5494,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3309,12,3,,,TRUE,FALSE,"5,5",0,0,0,0,"0,6100000143","0,6999999881",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2348,,2349,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228857,8035","7486326,438","-22,7085903","-47,6394732"
5495,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3310,21,11,,,TRUE,FALSE,12,0,0,0,0,"1,659999967","1,860000014",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,2350,,2351,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228859,4414","7486333,386","-22,70852786","-47,63945606"
5496,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Eucalipto,Eucalyptus sp,,,3307,"22,5",10,,,TRUE,FALSE,12,0,0,0,0,"2,099999905","2,359999895",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,2346,,2347,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,10,5,1,,,,,FALSE,,,,1,1,1,14,1,1,,,,,FALSE,,,,"228856,9821","7486320,871","-22,7086404","-47,63948215"
5497,2/18/2014,Flávio Henrique Mendes,Zootecnia,,,Cedro rosa,Cedrela fissilis,,,5295,13,3,,,TRUE,FALSE,"6,5",0,0,0,0,"0,8199999928","1,24000001",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,4717,,4718,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"228924,5834","7486330,674","-22,70856279","-47,63882291"
5498,2/18/2014,Flávio Henrique Mendes,Zootecnia,,,Jerivá,Syagrus romanzoffiana,,,5297,12,0,,,FALSE,FALSE,4,0,0,0,0,"0,7900000215","1,320000052",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,Leve,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,4721,,4722,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"228920,6406","7486328,719","-22,7085798","-47,6388616"
5499,2/18/2014,Flávio Henrique Mendes,Zootecnia,,,Palmeira leque,Livistona sp,,,5298,11,0,,,FALSE,FALSE,6,0,0,0,0,"0,8100000024","1,350000024",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,4723,,4724,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"228926,4816","7486328,249","-22,70858499","-47,63880487"
5500,2/18/2014,Flávio Henrique Mendes,Zootecnia,,,Morta,Morta,,,5307,10,0,,,FALSE,FALSE,"0,5",0,0,0,0,"0,6600000262","0,9200000167",,2,,,1,FALSE,,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Alto,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,,,FALSE,4727,,4728,,FALSE,1,1,1,1,1,1,,,,,FALSE,,,,42,1,1,,,,,FALSE,,,,1,1,,42,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,,"228905,1113","7486324,003","-22,70861987","-47,63901347"
5501,2/18/2014,Flávio Henrique Mendes,Zootecnia,,,Coqueiro,Cocos nucifera,,,5305,11,0,,,FALSE,FALSE,6,0,0,0,0,"0,7300000191","1,220000029",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,4731,,4732,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,5,1,1,,,,,FALSE,,,,1,1,1,1,1,1,,,,,FALSE,,,1,"228900,5527","7486325,249","-22,70860789","-47,63905759"
